id,organization_id,type,species,breed_primary,breed_secondary,is_mixed,color_primary,color_secondary,color_tertiary,age,gender,size,coat,name,status,spayed_neutered,house_trained,declawed,special_needs,shots_current,children_friendly,dogs_friendly,cats_friendly,email,phone,city,state,postcode,county,country,published_at,distance
73798484,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Brown / Chocolate,White / Cream,,Adult,Male,Medium,,Cuda,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798517,TX2471,Dog,Dog,Siberian Husky,Mixed Breed,True,White / Cream,Gray / Blue / Silver,,Adult,Female,Medium,,Gnocchi,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798445,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Brown / Chocolate,,,Young,Male,Medium,,Spork*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798456,TX2471,Cat,Cat,Domestic Short Hair,,True,White,Orange / Red,,Baby,Male,Small,,57068964,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798490,TX2471,Cat,Cat,Domestic Short Hair,,True,Gray / Blue / Silver,White,,Adult,Male,Small,,Frankie,adoptable,True,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798434,TX2471,Cat,Cat,Domestic Short Hair,,True,Black,Gray / Blue / Silver,,Baby,Male,Small,,*Luke,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798457,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Black,White / Cream,,Baby,Male,Small,,Ray,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798438,TX2471,Dog,Dog,Siberian Husky,Mixed Breed,True,Red / Chestnut / Orange,White / Cream,,Adult,Female,Medium,,Potato*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798444,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Brown / Chocolate,,,Adult,Male,Medium,,Carrot cake*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798446,TX2471,Cat,Cat,Domestic Short Hair,,True,Black,White,,Baby,Male,Small,,Goonie,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798447,TX2471,Cat,Cat,Domestic Short Hair,,True,Orange / Red,White,,Baby,Male,Small,,56883493,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798459,TX2471,Dog,Dog,German Shepherd Dog,Mixed Breed,True,Black,Brown / Chocolate,,Adult,Female,Large,,Sandi,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798460,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,White / Cream,,,Baby,Male,Medium,,56558362,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798463,TX2471,Cat,Cat,Domestic Short Hair,,True,Black,White,,Baby,Male,Small,,57130464,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798466,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Yellow / Tan / Blond / Fawn,,,Adult,Male,Medium,,Mitch*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798469,TX2471,Cat,Cat,Domestic Long Hair,,True,Gray / Blue / Silver,,,Baby,Female,Small,,57086498,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798470,TX2471,Dog,Dog,Mixed Breed,,True,Red / Chestnut / Orange,,,Adult,Male,Medium,,57163789,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798480,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,White / Cream,Yellow / Tan / Blond / Fawn,,Baby,Male,Small,,57168941,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798491,TX2471,Dog,Dog,Boxer,Mixed Breed,True,,,,Adult,Female,Medium,,Roxy,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798480,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,White / Cream,Yellow / Tan / Blond / Fawn,,Baby,Male,Small,,57168941,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798491,TX2471,Dog,Dog,Boxer,Mixed Breed,True,,,,Adult,Female,Medium,,Roxy,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798493,TX2471,Cat,Cat,Domestic Medium Hair,,True,Gray / Blue / Silver,Black,,Young,Male,Medium,,56840049,adoptable,True,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798506,TX2471,Cat,Cat,Domestic Long Hair,,True,Brown / Chocolate,,,Baby,Male,Small,,57086501,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798516,TX2471,Dog,Dog,German Shepherd Dog,Mixed Breed,True,Black,Yellow / Tan / Blond / Fawn,,Adult,Female,Medium,,Cholula*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798436,TX2471,Dog,Dog,Dachshund,Labrador Retriever,True,Black,,,Baby,Female,Small,,57068235,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798450,TX2471,Dog,Dog,Mixed Breed,,True,White / Cream,Black,,Young,Female,Small,,Yuki,adoptable,True,True,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798455,TX2471,Dog,Dog,Mixed Breed,,True,Brown / Chocolate,,,Adult,Male,Large,,Morty*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798478,TX2471,Cat,Cat,Domestic Short Hair,,True,White,Gray / Blue / Silver,,Baby,Female,Small,,56562747,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798485,TX2471,Cat,Cat,Domestic Medium Hair,,True,Black,Orange / Red,,Baby,Female,Small,,Ivy*,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798499,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,,,,Adult,Female,Medium,,Pancake*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798440,TX2471,Cat,Cat,Domestic Short Hair,,True,Black,,,Baby,Male,Small,,56875495,adoptable,True,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798473,TX2471,Cat,Cat,Domestic Medium Hair,,True,Orange / Red,,,Baby,Female,Small,,57173297,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798476,TX2471,Dog,Dog,Labrador Retriever,Mixed Breed,True,Yellow / Tan / Blond / Fawn,White / Cream,,Young,Female,Medium,,Angel.,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798503,TX2471,Cat,Cat,Siamese,,True,,,,Baby,Female,Small,,Chiabata,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798501,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,White / Cream,Brown / Chocolate,,Adult,Male,Medium,,Happy*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798481,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Brown / Chocolate,Black,,Adult,Female,Large,,Laverne D.,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:51+0000,424.3066
73798334,TX2471,Cat,Cat,Domestic Short Hair,,True,Gray / Blue / Silver,,,Baby,Female,Medium,,Nanny,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798335,TX2471,Cat,Cat,Domestic Short Hair,,True,Brown / Chocolate,White,,Adult,Female,Medium,,Hestia,adoptable,True,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798336,TX2471,Cat,Cat,Domestic Medium Hair,,True,Black,,,Baby,Female,Small,,Sabrina,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798352,TX2471,Cat,Cat,Domestic Short Hair,,True,Gray / Blue / Silver,White,,Baby,Female,Small,,56513516,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798358,TX2471,Dog,Dog,Husky,Mixed Breed,True,Black,White / Cream,,Baby,Female,Small,,57100247,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798371,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Gray / Blue / Silver,White / Cream,,Adult,Female,Medium,,Beignet*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798375,TX2471,Cat,Cat,Domestic Medium Hair,,True,Brown / Chocolate,White,,Adult,Male,Medium,,Navajo,adoptable,True,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798377,TX2471,Dog,Dog,Akita,Mixed Breed,True,White / Cream,,,Adult,Male,Large,,Nigel,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798383,TX2471,Cat,Cat,Domestic Medium Hair,,True,Gray / Blue / Silver,,,Adult,Female,Medium,,Misty,adoptable,True,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798396,TX2471,Dog,Dog,Mixed Breed,,True,Gray / Blue / Silver,,,Young,Male,Small,,56058245,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798405,TX2471,Dog,Dog,Pit Bull Terrier,Shepherd,True,Brown / Chocolate,White / Cream,,Adult,Male,Medium,,55615388,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798407,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Brown / Chocolate,,,Adult,Male,Large,,Tiger*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798419,TX2471,Dog,Dog,Siberian Husky,Mixed Breed,True,Black,White / Cream,,Adult,Female,Large,,56216420,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798356,TX2471,Cat,Cat,Domestic Short Hair,,True,,,,Baby,Male,Small,,56618836,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798374,TX2471,Dog,Dog,Siberian Husky,Mixed Breed,True,White / Cream,Brown / Chocolate,,Baby,Female,Medium,,56974436,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798360,TX2471,Dog,Dog,Mixed Breed,,True,Black,,,Baby,Male,Small,,Sunny side*,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798425,TX2471,Dog,Dog,Mixed Breed,,True,Black,,,Baby,Female,Small,,Omelet*,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798422,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Gray / Blue / Silver,White / Cream,,Adult,Male,Large,,Tater Tot,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798409,TX2471,Cat,Cat,Domestic Medium Hair,,True,White,Gray / Blue / Silver,,Adult,Male,Large,,Badtz-Maru,adoptable,True,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798386,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Yellow / Tan / Blond / Fawn,White / Cream,,Adult,Female,Large,,Dumpling*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798399,TX2471,Dog,Dog,Siberian Husky,Mixed Breed,True,Black,White / Cream,,Young,Female,Medium,,Alinna,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798416,TX2471,Dog,Dog,Australian Cattle Dog / Blue Heeler,Mixed Breed,True,Gray / Blue / Silver,Black,,Adult,Male,Large,,Arti (Artichoke)*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798349,TX2471,Dog,Dog,Mixed Breed,,True,White / Cream,Gray / Blue / Silver,,Baby,Male,Medium,,57110363,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798411,TX2471,Cat,Cat,Domestic Long Hair,,True,White,Black,,Baby,Male,Small,,57065511,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798388,TX2471,Cat,Cat,Domestic Medium Hair,,True,Gray / Blue / Silver,,,Baby,Male,Small,,56446659,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798376,TX2471,Dog,Dog,Mixed Breed,,True,White / Cream,,,Baby,Male,Medium,,57022363,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798361,TX2471,Dog,Dog,German Shepherd Dog,Mixed Breed,True,Black,Brown / Chocolate,,Adult,Male,Large,,Tennessee*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798341,TX2471,Cat,Cat,Domestic Short Hair,,True,Gray / Blue / Silver,,,Baby,Male,Small,,Gandalf The Grey,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798421,TX2471,Dog,Dog,Mastiff,Retriever,True,Brown / Chocolate,,,Adult,Male,Extra Large,,Cronus*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798413,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Black,,,Adult,Female,Large,,Caprese*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798338,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Brown / Chocolate,Black,,Adult,Male,Large,,56375380,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798343,TX2471,Dog,Dog,German Shepherd Dog,Mixed Breed,True,Brown / Chocolate,,,Adult,Male,Medium,,Ronnie,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798347,TX2471,Dog,Dog,Terrier,Mixed Breed,True,Black,White / Cream,,Adult,Female,Small,,57071276,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798350,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Gray / Blue / Silver,,,Baby,Female,Medium,,Rogue,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798353,TX2471,Dog,Dog,Mixed Breed,,True,Yellow / Tan / Blond / Fawn,,,Adult,Female,Medium,,Strawberry*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798354,TX2471,Dog,Dog,Siberian Husky,Mixed Breed,True,White / Cream,Black,,Young,Female,Large,,56375354,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798359,TX2471,Dog,Dog,German Shepherd Dog,Mixed Breed,True,Black,Brown / Chocolate,,Adult,Male,Medium,,Chess*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798363,TX2471,Cat,Cat,Domestic Medium Hair,,True,Brown / Chocolate,,,Baby,Female,Small,,57184337,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798365,TX2471,Dog,Dog,German Shepherd Dog,Mixed Breed,True,Black,Brown / Chocolate,,Adult,Female,Medium,,Miss Piggy*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798366,TX2471,Cat,Cat,Domestic Short Hair,,True,Buff / Tan / Fawn,Black,,Baby,Female,Small,,57024487,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798368,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Black,Yellow / Tan / Blond / Fawn,,Young,Male,Large,,Russet*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798379,TX2471,Dog,Dog,Terrier,Mixed Breed,True,Brown / Chocolate,Black,,Adult,Male,Medium,,Monty,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798385,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Gray / Blue / Silver,White / Cream,,Baby,Female,Medium,,Sasha,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798390,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Gray / Blue / Silver,,,Adult,Female,Medium,,Chagirl*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798392,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Brown / Chocolate,White / Cream,,Baby,Female,Small,,57168960,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798395,TX2471,Cat,Cat,Domestic Short Hair,,True,Black,,,Baby,Male,Small,,57184327,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798398,TX2471,Dog,Dog,Shepherd,Mixed Breed,True,Black,,,Adult,Female,Medium,,Storm*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798400,TX2471,Cat,Cat,Domestic Short Hair,,True,Black,Buff / Tan / Fawn,,Baby,Male,Small,,57026877,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798406,TX2471,Dog,Dog,Shar-Pei,Mixed Breed,True,Brown / Chocolate,,,Adult,Male,Large,,Chato,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798408,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Brown / Chocolate,Yellow / Tan / Blond / Fawn,,Adult,Female,Medium,,Versace,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798414,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Brindle,Brown / Chocolate,,Baby,Female,Medium,,57170954,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798418,TX2471,Cat,Cat,Domestic Long Hair,,True,Brown / Chocolate,White,,Senior,Female,Medium,,Blossom,adoptable,True,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798420,TX2471,Dog,Dog,Labrador Retriever,Mixed Breed,True,Black,,,Adult,Female,Medium,,57106922,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798337,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Brown / Chocolate,White / Cream,,Young,Female,Medium,,Rogue*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798340,TX2471,Cat,Cat,Siamese,,True,Gray / Blue / Silver,White,,Baby,Female,Small,,Bowie*,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798373,TX2471,Cat,Cat,Domestic Short Hair,,True,White,Orange / Red,,Baby,Male,Small,,56942119,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798384,TX2471,Cat,Cat,Domestic Short Hair,,True,White,Orange / Red,,Baby,Male,Small,,56942124,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798404,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Brown / Chocolate,White / Cream,,Adult,Male,Medium,,Carl*,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798415,TX2471,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,Brown / Chocolate,Brindle,,Adult,Male,Large,,Kilo,adoptable,False,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798424,TX2471,Cat,Cat,Domestic Short Hair,,True,Gray / Blue / Silver,,,Baby,Male,Small,,57178513,adoptable,False,False,False,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
73798355,TX2471,Dog,Dog,Pointer,Mixed Breed,True,Brown / Chocolate,,,Baby,Female,Large,,Foxy,adoptable,True,False,,False,True,,,,epasadoptions@elpasotexas.gov,(915) 212-7297,El Paso,TX,79906,48141,US,2024-11-02T11:24:50+0000,424.3066
